change_id,package,version,pr_time,current,det_covering_prePR,det_covering_any,det_p3,verdict
WardetWahaj/Cyber-Defence#5::requirements.txt::gevent::version_change,gevent,26.4.0,2026-05-26T08:38:00Z,NONE,,,False,same
WardetWahaj/Cyber-Defence#5::requirements.txt::pydantic::version_change,pydantic,2.13.4,2026-05-26T08:38:00Z,NONE,,,False,same
WardetWahaj/Cyber-Defence#5::requirements.txt::psycopg2-binary::version_change,psycopg2-binary,2.9.12,2026-05-26T08:38:00Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::alembic::version_change,alembic,1.18.4,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::apsw::version_change,apsw,3.53.1.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::attrs::version_change,attrs,26.1.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::babel::version_change,babel,2.18.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::backports-zstd::add,backports-zstd,1.5.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::bcrypt::version_change,bcrypt,5.0.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::billiard::version_change,billiard,4.2.4,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::bottleneck::version_change,bottleneck,1.6.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::cachelib::version_change,cachelib,0.14.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::cattrs::version_change,cattrs,26.1.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::celery::version_change,celery,5.6.3,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::certifi::version_change,certifi,2026.5.20,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::charset-normalizer::version_change,charset-normalizer,3.4.7,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::click-option-group::version_change,click-option-group,0.5.9,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::click-plugins::version_change,click-plugins,1.1.1.2,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::cron-descriptor::version_change,cron-descriptor,2.1.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::croniter::version_change,croniter,6.2.2,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::cryptography::version_change,cryptography,48.0.0,2026-06-04T07:00:40Z,P3_DIRECT_KNOWN_VULNERABILITY,,GHSA-537c-gmf6-5ccf,False,FP(P3->NONE)
LuaxY/superset#14::requirements/base.txt::deprecated::version_change,deprecated,1.3.1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::dnspython::version_change,dnspython,2.8.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::email-validator::version_change,email-validator,2.3.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::filelock::version_change,filelock,3.29.1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::flask::version_change,flask,3.1.3,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::flask-babel::version_change,flask-babel,4.0.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::flask-caching::version_change,flask-caching,2.4.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::flask-compress::version_change,flask-compress,1.24,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::flask-jwt-extended::version_change,flask-jwt-extended,4.7.4,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::flask-migrate::version_change,flask-migrate,4.1.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::flask-sqlalchemy::version_change,flask-sqlalchemy,3.0.5,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::flask-wtf::version_change,flask-wtf,1.3.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::geographiclib::version_change,geographiclib,2.1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::google-auth::version_change,google-auth,2.53.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::greenlet::version_change,greenlet,3.5.1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::holidays::version_change,holidays,0.98,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::humanize::version_change,humanize,4.15.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::idna::version_change,idna,3.18,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::invoke::add,invoke,3.0.3,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::jsonpath-ng::version_change,jsonpath-ng,1.8.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::jsonschema::version_change,jsonschema,4.26.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::jsonschema-specifications::version_change,jsonschema-specifications,2025.9.1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::kombu::version_change,kombu,5.6.2,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::limits::version_change,limits,5.8.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::markdown-it-py::version_change,markdown-it-py,4.2.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::markupsafe::version_change,markupsafe,3.0.3,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::marshmallow-union::version_change,marshmallow-union,0.1.15.post1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::msgpack::version_change,msgpack,1.1.2,2026-06-04T07:00:40Z,NONE,,GHSA-6v7p-g79w-8964,False,same
LuaxY/superset#14::requirements/base.txt::msgspec::version_change,msgspec,0.21.1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::numexpr::version_change,numexpr,2.14.1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::numpy::version_change,numpy,2.4.6,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::openapi-schema-validator::version_change,openapi-schema-validator,0.9.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::packaging::version_change,packaging,26.2,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::pandas::version_change,pandas,2.3.3,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::paramiko::version_change,paramiko,5.0.0,2026-06-04T07:00:40Z,P3_DIRECT_KNOWN_VULNERABILITY,,,False,FP(P3->NONE)
LuaxY/superset#14::requirements/base.txt::pgsanity::version_change,pgsanity,0.3.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::platformdirs::version_change,platformdirs,4.10.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::polyline::version_change,polyline,2.0.4,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::prompt-toolkit::version_change,prompt-toolkit,3.0.52,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::pyarrow::version_change,pyarrow,24.0.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::pycparser::version_change,pycparser,3.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::pydantic::version_change,pydantic,2.13.4,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::pydantic-core::version_change,pydantic-core,2.46.4,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::pydantic-settings::add,pydantic-settings,2.14.1,2026-06-04T07:00:40Z,NONE,,GHSA-4xgf-cpjx-pc3j,False,same
LuaxY/superset#14::requirements/base.txt::pygeohash::version_change,pygeohash,3.3.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::pyjwt::version_change,pyjwt,2.13.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::pyopenssl::version_change,pyopenssl,26.2.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::pyparsing::version_change,pyparsing,3.3.2,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::python-calamine::add,python-calamine,0.6.2,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::pytz::version_change,pytz,2026.2,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::pyyaml::version_change,pyyaml,6.0.3,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::referencing::version_change,referencing,0.37.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::requests::version_change,requests,2.34.2,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::requests-cache::version_change,requests-cache,1.3.2,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::rison::version_change,rison,2.0.1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::rpds-py::version_change,rpds-py,2026.5.1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::selenium::version_change,selenium,4.44.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::setuptools::version_change,setuptools,80.10.2,2026-06-04T07:00:40Z,NONE,,PYSEC-2026-3447,False,same
LuaxY/superset#14::requirements/base.txt::simplejson::version_change,simplejson,4.1.1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::slack-sdk::version_change,slack-sdk,3.42.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::sqlalchemy-utils::version_change,sqlalchemy-utils,0.42.1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::trio::version_change,trio,0.33.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::typing-inspection::version_change,typing-inspection,0.4.2,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::tzdata::version_change,tzdata,2026.2,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::tzlocal::add,tzlocal,5.3.1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::url-normalize::version_change,url-normalize,3.0.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::wcwidth::version_change,wcwidth,0.7.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::websocket-client::version_change,websocket-client,1.9.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::werkzeug::version_change,werkzeug,3.1.8,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::wrapt::version_change,wrapt,2.2.1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::wsproto::version_change,wsproto,1.3.2,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::wtforms::version_change,wtforms,3.2.2,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::xlrd::version_change,xlrd,2.0.2,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/base.txt::xlsxwriter::version_change,xlsxwriter,3.2.9,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::aiofile::version_change,aiofile,3.11.1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::alembic::version_change,alembic,1.18.4,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::anyio::version_change,anyio,4.13.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::apsw::version_change,apsw,3.53.1.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::astroid::version_change,astroid,4.0.4,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::async-timeout::add,async-timeout,4.0.3,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::attrs::version_change,attrs,26.1.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::authlib::version_change,authlib,1.7.2,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::babel::version_change,babel,2.18.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::backports-zstd::add,backports-zstd,1.5.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::bcrypt::version_change,bcrypt,5.0.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::beartype::version_change,beartype,0.22.9,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::billiard::version_change,billiard,4.2.4,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::boto3::version_change,boto3,1.43.22,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::botocore::version_change,botocore,1.43.22,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::bottleneck::version_change,bottleneck,1.6.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::cachelib::version_change,cachelib,0.14.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::cachetools::version_change,cachetools,7.1.4,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::cattrs::version_change,cattrs,26.1.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::celery::version_change,celery,5.6.3,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::certifi::version_change,certifi,2026.5.20,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::cfgv::version_change,cfgv,3.5.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::charset-normalizer::version_change,charset-normalizer,3.4.7,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::click-option-group::version_change,click-option-group,0.5.9,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::click-plugins::version_change,click-plugins,1.1.1.2,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::cmdstanpy::version_change,cmdstanpy,1.3.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::contourpy::version_change,contourpy,1.3.3,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::coverage::version_change,coverage,7.14.1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::cron-descriptor::version_change,cron-descriptor,2.1.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::croniter::version_change,croniter,6.2.2,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::cryptography::version_change,cryptography,48.0.0,2026-06-04T07:00:40Z,P3_DIRECT_KNOWN_VULNERABILITY,,GHSA-537c-gmf6-5ccf,False,FP(P3->NONE)
LuaxY/superset#14::requirements/development.txt::cyclopts::version_change,cyclopts,4.16.1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::db-dtypes::version_change,db-dtypes,1.7.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::deprecated::version_change,deprecated,1.3.1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::dill::version_change,dill,0.4.1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::distlib::version_change,distlib,0.4.1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::dnspython::version_change,dnspython,2.8.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::docker::version_change,docker,7.1.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::docstring-parser::version_change,docstring-parser,0.18.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::email-validator::version_change,email-validator,2.3.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::exceptiongroup::version_change,exceptiongroup,1.3.1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::fastmcp::version_change,fastmcp,3.4.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::fastmcp-slim::add,fastmcp-slim,3.4.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::filelock::version_change,filelock,3.29.1,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::flask::version_change,flask,3.1.3,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::flask-babel::version_change,flask-babel,4.0.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::flask-caching::version_change,flask-caching,2.4.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::flask-compress::version_change,flask-compress,1.24,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::flask-jwt-extended::version_change,flask-jwt-extended,4.7.4,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::flask-migrate::version_change,flask-migrate,4.1.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::flask-sqlalchemy::version_change,flask-sqlalchemy,3.0.5,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::flask-wtf::version_change,flask-wtf,1.3.0,2026-06-04T07:00:40Z,NONE,,,False,same
LuaxY/superset#14::requirements/development.txt::fonttools::version_change,fonttools,4.63.0,2026-06-04T07:00:40Z,NONE,,,False,same
